SNID,File_key,RA_Galaxy,Dec_Galaxy,Position_Angle,Major_Axis,Minor_Axis,Kron_Radius,Mag,Mag_Error,Flux,Flux_Error,ISOAREA_IMAGE,X_IMAGE,Y_IMAGE,CXX,CXY,CYY,OFFSET,RE,d_DLR,F_HOST_41981D,hst_17194_13_wfc3_uvis_f625w_iey913_drc,50.6517999,-37.2064783,-44.6,0.898,0.531,5.66,0.7501,0.2888,0.5011437,0.1332673,4,3304.9661,4934.0693,2.3765671,2.3050072,2.4087896,2456.9333289671836,0.03892241278575705,63123.87010771988,0.14242
carter,hst_12461_d3_wfc3_ir_f125w_ibwjd3_drz,150.0613177,2.1923688,-36.78,1.079,0.836,3.5,0.0759,0.1179,0.9324735,0.1012618,13,1098.8235,683.5592,1.063562,0.54921228,1.2255564,2.2823117597229294,4.5500229867079645,0.5016044460413219,0.11499999999999999
carter,hst_12461_d1_wfc3_ir_f125w_ibwjd1_drz,150.0613037,2.1923705,31.27,1.258,0.77,3.5,-0.796,0.0757,2.081672,0.1450819,14,990.0612,608.0511,0.91581064,-0.93380755,1.4011961,2.673755640064904,4.903355853719685,0.5452909639500453,0.10573999999999995
carter,hst_14114_12_wfc3_ir_f160w_icxe12_drz,150.0421157,2.2708426,-45.01,0.875,0.53,3.5,-0.3623,0.1897,1.39611,0.2438739,7,2443.9819,5513.0176,2.4361489,2.2566152,2.4354115,2268.822345045643,0.001158155525136701,1958996.2624215314,1.0
carter,hst_12461_d2_wfc3_ir_f160w_ibwjd2_drz,150.0613086,2.1923605,-20.92,0.905,0.802,4.21,-0.0018,0.1688,1.001643,0.1556502,10,1060.4812,658.2919,1.2631742,0.22360758,1.5129694,2.4786404136322355,4.609621883889737,0.537710136767375,0.10726000000000002
carter,hst_12461_c5_wfc3_ir_f125w_ibwjc5_drz,150.0549101,2.1849796,85.63,106.46,11.961,3.5,-16.0236,0.0001,2567174.0,239.5221,23914,1091.9242,252.3339,0.0069498704,-0.0010495294,0.0001283654,275.3959341758748,257.32816239259574,1.0702129592629421,0.04844000000000004
carter,hst_12461_d1_wfc3_ir_f160w_ibwjd1_drz,150.061315,2.192354,-88.58,0.947,0.687,4.45,0.093,0.1845,0.9179492,0.1559187,8,989.7455,607.5883,2.1160841,0.049556125,1.1155839,2.276417309164426,3.049319931582595,0.7465327877166915,0.07526
carter,hst_12440_10_wfc3_ir_f160w_iboa10_drz,150.0613223,2.1923497,-0.16,0.719,0.652,3.5,0.7996,0.1889,0.4788169,0.08329095,7,942.9891,550.7004,1.9348624,0.0023233413,2.3543658,2.060652129635617,2.5164287318239866,0.8188795905783478,0.06757000000000002
carter,hst_12461_d4_wfc3_ir_f125w_ibwjd4_drz,150.0613115,2.1923698,0.12,0.767,0.5,5.34,0.7947,0.2318,0.4809635,0.1026777,5,1090.9695,671.4894,1.6983931,-0.010037283,4.0018239,2.4586279193273666,4.001081046885271,0.6144909064617272,0.09333999999999998
carter,hst_12461_d2_wfc3_ir_f125w_ibwjd2_drz,150.0613086,2.1923565,40.15,0.837,0.661,4.38,-0.071,0.144,1.067612,0.1415327,6,1060.4814,658.1799,1.7860308,-0.84788394,1.9309534,2.4620796725409693,4.635265024722804,0.531162654003415,0.10860000000000003
carter,hst_12461_c8_wfc3_ir_f105w_ibwjc8_drz,150.0549093,2.1849255,85.49,111.083,11.947,3.5,-15.9634,0.0001,2428524.0,242.5882,24366,1091.8922,251.8032,0.0069628307,-0.001085505,0.00012384614,276.5530896755874,268.7219092767132,1.0291423219638194,0.05095000000000005
carter,hst_12461_c4_wfc3_ir_f125w_ibwjc4_drz,150.0612832,2.1923349,40.46,1.054,0.816,3.5,-0.8087,0.1217,2.106156,0.23594,11,994.5853,550.4961,1.153528,-0.59269434,1.2481675,3.168438424404816,4.605031183936635,0.6880384296760091,0.08252000000000004
carter,hst_13792_05_wfc3_ir_f105w_icnq05_drz,150.0544738,2.1888209,-89.98,123.747,2.018,4.71,-10.4436,0.0114,15046.54,158.5554,3110,1836.1227,427.9284,0.24564642,0.00019665678,6.5342239e-05,217.90834672829922,264.9335173177292,0.8225019957250873,0.06721999999999995
carter,hst_12461_d4_wfc3_ir_f160w_ibwjd4_drz,150.0613241,2.1923666,-43.05,0.987,0.843,3.5,0.1865,0.1309,0.8421816,0.1015361,8,1090.6157,671.3992,1.2031243,0.37938958,1.2290144,2.0937522840207747,4.290259920513194,0.4880245772545928,0.11814000000000002
carter,hst_12461_c7_wfc3_ir_f105w_ibwjc7_drz,150.0549093,2.1849455,85.5,110.838,11.952,3.5,-15.9602,0.0001,2421460.0,244.3808,24339,1091.9069,252.3624,0.0069581126,-0.0010834471,0.00012407536,276.13184786201924,267.813792870147,1.0310590985726615,0.05083000000000004
carter,hst_12440_10_wfc3_ir_f125w_drz,150.0613212,2.1923383,67.23,0.925,0.662,4.75,0.4299,0.1699,0.6730372,0.1053223,9,1344.0945,782.7256,2.1134393,-0.79387277,1.3346039,2.6472429989502717,3.5366503507614584,0.7485170249810833,0.07503000000000004
carter,hst_12461_d2_wfc3_ir_f125w_drz,150.061222,2.1923645,-75.84,1.655,1.041,3.5,-0.0663,0.1054,1.062964,0.1031703,16,1510.9973,935.4949,0.88897979,0.26436844,0.39828125,6.524927828202313,4.224935840401126,1.5443850687168825,0.029079999999999995
carter,hst_12461_d3_wfc3_ir_f160w_drz,150.0612373,2.1923808,55.68,1.736,1.187,4.3,-0.2701,0.0866,1.282447,0.1023011,26,1565.0555,971.934,0.5895021,-0.35166135,0.45194024,5.9872172280449885,8.703964051043101,0.687872467410693,0.08255000000000001
carter,hst_12461_d2_wfc3_ir_f160w_drz,150.0612333,2.1923769,-32.05,1.131,1.024,4.66,-0.0358,0.1173,1.033497,0.1115868,13,1510.5454,935.9908,0.82982451,0.15527311,0.90524942,6.121356766879119,6.926949778300438,0.8837016237731443,0.06166000000000005
carter,hst_12461_d3_wfc3_ir_f125w_drz,150.0612251,2.1923979,0.05,1.439,1.002,3.54,0.1532,0.0848,0.8684295,0.06783471,21,1565.5421,972.6157,0.48298931,-0.00098241947,0.99571228,6.606709475673794,5.008037611886212,1.3192212175070832,0.03649999999999998
carter,hst_12440_10_wfc3_ir_f160w_drz,150.0613294,2.1923376,-18.15,0.972,0.913,3.5,0.7423,0.135,0.5047622,0.06275574,12,1343.7678,782.6978,1.07186,0.083850481,1.1860012,2.342673240726839,3.3966724708315175,0.6896965370798157,0.08230000000000004
carter,hst_12440_54_wfc3_ir_f160w_drz,150.0613165,2.192347,21.11,1.169,1.084,3.5,-0.4442,0.051,1.50556,0.07064169,20,1297.2565,736.007,0.74783742,-0.080057673,0.83608562,2.761400696086304,4.997463715609792,0.5525604292955546,0.10431000000000001
carter,hst_12461_d1_wfc3_ir_f160w_drz,150.0613285,2.1924548,-85.47,1.312,0.835,4.03,-0.016,0.1055,1.01481,0.09860093,15,1408.9059,863.0843,1.4292213,0.13444236,0.58585674,4.5528979220801995,4.479884100790276,1.0162981496054873,0.05178000000000005
carter,hst_12461_d4_wfc3_ir_f160w_drz,150.0612327,2.19239,-25.09,1.416,1.164,3.5,0.1721,0.0886,0.8533963,0.06958678,21,1553.6315,955.42,0.54195446,0.18411198,0.69545197,6.238640292668713,6.048998426749431,1.0313509530901284,0.05081000000000002
carter,hst_12440_54_wfc3_ir_f125w_drz,150.0613186,2.1923533,43.9,1.301,1.099,3.95,-0.974,0.0538,2.452476,0.1214387,25,1297.1719,736.2617,0.70489872,-0.23654172,0.71398175,2.655227110889549,6.688916599988234,0.3969592192096131,0.14351000000000003
carter,hst_12461_d1_wfc3_ir_f125w_drz,150.0613128,2.1924674,27.98,1.921,1.085,3.5,-0.8278,0.059,2.143528,0.1165358,30,1409.5327,863.5876,0.39822841,-0.47860789,0.72162092,5.309098009264996,4.46726516566122,1.1884447894597214,0.042139999999999955
carter,hst_12461_d4_wfc3_ir_f125w_drz,150.061204,2.192382,-20.02,1.773,0.899,4.83,0.6353,0.18,0.5570326,0.09231152,15,1554.777,955.1008,0.4256784,0.5909462,1.1287016,7.308690126031166,9.005290414076761,0.8115996031184595,0.06828999999999996
SCP05D6,hst_10496_o8_acs_wfc_f775w_j9epo8_drc,35.4453087,-3.3340906,45.21,0.884,0.848,3.5,-0.525,0.0382,1.621773,0.05699045,9,1360.4183,4525.6992,1.335005,-0.11098686,1.3341848,3472.0614026069884,0.04092823415779582,84832.9148338213,0.17817000000000005
SCP05D6,hst_10496_o7_acs_wfc_f775w_j9epo7_drc,35.4443436,-3.3529416,45.23,0.874,0.817,3.5,-1.6256,0.0161,4.469103,0.06639673,12,1375.9294,3897.8474,1.4058901,-0.18924884,1.4043717,2113.3706520875658,0.06864737993561218,30785.889484344516,0.07904999999999995
SCP05D6,hst_10496_o6_acs_wfc_f775w_j9epo6_drc,35.440862,-3.3417693,-45.46,0.743,0.655,3.5,0.7326,0.1217,0.5093023,0.05709564,5,1551.2017,4435.2319,2.0739601,0.52016908,2.0656312,2924.414644272929,0.0278456424073847,105022.34430394648,0.20791000000000004
SCP05D6,hst_10496_o5_acs_wfc_f775w_j9epo5_drc,35.441277,-3.3462592,-45.24,0.892,0.796,3.5,0.0589,0.0767,0.9471634,0.0669077,5,1996.6969,4202.3945,1.419194,0.32370588,1.4165288,2599.8550743952846,0.030905313961872953,84123.23775783852,0.17706999999999995
SCP05D6,hst_10496_o4_acs_wfc_f775w_j9epo4_drc,35.4398771,-3.3442241,-45.06,1.129,0.928,3.5,-1.8854,0.0154,5.677277,0.08071786,13,1438.054,3528.3914,0.97372437,0.37764454,0.97291726,2754.29177060404,0.009462262825304284,291081.7234159281,0.39553000000000005
2010ae,hst_12999_03_acs_wfc_f625w_jc2l03_drc,108.97716,-57.3435007,-43.18,74.124,23.763,3.5,-9.0289,0.0006,4088.329,2.329817,19726,2202.1504,2305.676,0.00092593877,0.0015857319,0.0010270168,23.35278547216485,201.99883983173538,0.1156085128588742,0.34697
04D2fp,hst_13657_09_wfc3_ir_f160w_icor09_drz,149.8704869,2.3179891,64.3,17.997,13.077,3.5,-6.5999,0.0153,436.4589,6.144537,4387,1147.3607,1194.1957,0.0053287661,-0.0021570991,0.0036066428,124.62231585927003,72.58930233051329,1.7168137984277663,0.024780000000000024
04D2fp,hst_12190_13_wfc3_ir_f140w_ibl013_drz,149.859074,2.3571134,59.71,99.276,12.805,3.5,-11.2648,0.0033,32057.45,96.94304,16826,1201.72,485.8528,0.0045729582,-0.0052237357,0.0016270966,1039.6154105643632,319.4063343289213,3.254836547774216,0.008279999999999954
04D2fp,hst_16684_63_wfc3_ir_f160w_ienn63_drz,150.0116098,2.2216114,48.07,60.69,25.967,3.5,-14.2107,0.0002,483387.6,93.45553,23864,980.5188,91.6602,0.00094213575,-0.0012045824,0.00081241323,4917.886675112586,227.6614432325914,21.601754804339897,5.999999999994898e-05
04D2fp,hst_16684_15_wfc3_ir_f160w_ienn15_drz,149.9783324,2.2419644,-37.39,96.077,38.4,3.5,-15.5411,0.0002,1646051.0,321.473,31167,68.9163,465.8163,0.0003184063,0.00054981554,0.00046808243,3825.554744941207,225.72855353829277,16.947588973462487,0.00012999999999996348
04D2fp,hst_16684_65_wfc3_ir_f160w_ienn65_drz,149.945618,2.2285225,49.21,56.736,23.035,3.5,-11.0539,0.003,26396.25,73.70531,14219,983.22,88.3925,0.0012127794,-0.0015570251,0.00098248967,3401.886552524862,197.85640367089655,17.19371468099346,0.00012999999999996348
04D2fp,hst_14114_46_wfc3_ir_f160w_icxe46_drz,149.8407019,2.2203054,45.06,0.846,0.503,3.5,-0.5208,0.1579,1.61555,0.2349049,4,1881.2991,549.6216,2.6794274,-2.5574675,2.6739092,2922.0216531103965,0.02481539194535768,117750.37281476553,0.22524999999999995
04D2fp,hst_16259_9w_wfc3_ir_f160w_iedw9w_drz,149.9000571,2.0632404,-45.67,0.82,0.652,3.5,-0.7743,0.1631,2.040415,0.3064576,7,3661.0813,787.1328,1.9278077,0.8637259,1.9076428,7293.251228386655,0.04204398631951981,173467.16776474187,0.2912
04D2fp,hst_12190_15_wfc3_ir_f140w_ibl015_drz,149.8879136,2.3626362,45.83,0.98,0.348,3.5,-0.9344,0.1774,2.364645,0.3862865,5,345.7513,559.1627,4.7602024,-7.2268848,4.5517669,1305.6829342197104,0.034280930194458464,38087.73352453473,0.0947
04D2fp,hst_16259_9t_wfc3_ir_f160w_iedw9t_drz,149.8906452,2.2752277,-45.54,0.989,0.345,3.5,-0.3787,0.17,1.417314,0.2218512,5,3942.1729,899.2194,4.7777219,7.3708673,4.6399236,1442.775427631649,0.05541644931853821,26035.147422355767,0.06833
04D2fp,hst_12578_08_wfc3_ir_f160w_ibra08_drz,149.981828,2.0996514,-42.06,1.376,0.303,3.5,-5.9552,0.07,241.0273,15.53184,5,892.7231,422.0162,5.1900764,10.331388,6.2526436,6995.385513482247,0.22742462035548452,30759.13901734935,0.07899
04D2fp,hst_16259_9v_wfc3_ir_f160w_iedw9v_drz,149.9334107,2.1339855,-44.94,0.943,0.441,3.5,-0.5689,0.1715,1.688699,0.2666741,5,2731.1802,826.8218,3.1346464,4.0277653,3.1425383,5567.778417972767,0.025240137308511483,220592.23965058225,0.33751
04D2fp,hst_16684_08_wfc3_ir_f160w_ienn08_drz,149.9361243,2.1164466,-46.6,0.877,0.501,4.21,0.2933,0.3111,0.7632403,0.2186157,6,1316.3604,718.2986,2.7168787,2.6810071,2.567421,6058.018452621729,0.1638244131602649,36978.728235671064,0.09238000000000002
04D2fp,hst_13868_24_wfc3_ir_f160w_icp924_drz,149.915256,2.2724943,73.76,75.505,34.852,3.5,-17.8541,0.0001,13856380.0,1184.305,33652,1358.1373,779.0106,0.00077262858,-0.00034790183,0.00022607189,1915.4122485179046,268.0523257259527,7.1456654715846595,0.0015100000000000113
04D2fp,hst_13641_09_wfc3_ir_f160w_icow09_drz,149.9459715,2.3886376,-35.11,51.173,23.427,3.5,-11.3952,0.003,36146.9,99.6526,13601,1312.598,993.5894,0.00085819088,0.0013551653,0.0013457453,2913.3567762841008,170.78841626558497,17.058280883369033,0.00012999999999996348
04D2fp,hst_16684_05_wfc3_ir_f160w_ienn05_drz,149.9537722,2.1624296,66.82,15.753,2.064,8.2,-10.6898,0.0273,18875.9,474.9485,391,1295.5521,713.2468,0.19907746,-0.16702053,0.039784644,5069.8316977630175,129.75870097184233,39.07122728412002,9.99999999995449e-06
04D2fp,hst_14721_05_wfc3_ir_f160w_id6p05_drz,149.8683698,2.3330982,53.01,211.238,4.088,3.5,-14.5628,0.0007,668539.6,453.6087,10042,1142.9408,360.3122,0.038188845,-0.057500295,0.021679424,341.78051338681564,535.8837578532288,0.6377885285346242,0.08967999999999998
04D2fp,hst_16684_16_wfc3_ir_f160w_ienn16_drz,149.9976008,2.2495788,29.1,52.524,21.85,3.5,-10.1784,0.0195,11785.48,211.5788,13040,423.2161,1281.8435,0.00077216758,-0.0014721178,0.0016849086,4170.561767332895,184.2565757140244,22.634534214973254,4.999999999999449e-05
04D2fp,hst_13641_01_wfc3_ir_f160w_icow01_drz,149.988096,2.1049848,-45.92,1.792,0.542,3.5,1.1841,0.3253,0.3360122,0.1006544,8,205.4478,261.8057,1.9073775,3.0914052,1.8080854,6946.86824282402,0.05983845876892782,116093.7027079866,0.22304999999999997
04D2fp,hst_16684_13_wfc3_ir_f160w_ienn13_drz,149.9970995,2.2547674,89.3,12.221,4.491,3.5,-8.7195,0.0163,3074.566,46.07931,841,1390.7305,1022.5041,0.049566478,-0.0010445317,0.0067019174,4090.0273972242535,24.561045296540104,166.52497268918813,0.0
04D2fp,hst_16259_9s_wfc3_ir_f160w_iedw9s_drz,149.885384,2.3127503,-1.77,71.072,7.224,3.5,-13.8817,0.0001,357007.2,41.76471,6606,4095.4746,6.2927,0.00021602388,0.0011696351,0.019143684,559.8301384915633,224.2760624648309,2.4961653612915162,0.013419999999999987
